,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZW_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2010-11-16,502231,104490,109282,287193,259230,001602,WHEAT - CHICAGO BOARD OF TRADE ,626.25,-0.055677566697396215,27963,5.480337110773136,-4792,-2.533476654964608,0.05262406597086872,0.07247441199034485,-0.1323172843782473,0.025149700598802394,-0.09096086881563442
2010-11-23,496414,100470,106971,290911,259906,001602,WHEAT - CHICAGO BOARD OF TRADE ,642.0,-0.0624579484059676,31005,0.6056973782980342,-6501,-0.3402816632187181,0.007977241080068335,0.03051952121326064,0.025149700598802394,0.012850467289719614,-0.0908776151775171
2010-11-30,459421,84483,103855,278107,234669,001602,WHEAT - CHICAGO BOARD OF TRADE ,650.25,-0.09454944375638032,43438,2.5045627238554915,-19372,-2.5927955295378453,0.07418638937859806,0.1014293451135724,0.012850467289719614,0.14263744713571702,-0.09174517045059677
2010-12-07,479187,104258,95770,272555,261435,001602,WHEAT - CHICAGO BOARD OF TRADE ,743.0,-0.023205971781371366,11120,-7.0345064766303675,8488,6.064154664240425,0.060521732616715666,0.1392805007298978,0.14263744713571702,-0.02960969044414541,-0.0911071155883624
2010-12-14,478364,108341,90384,269288,268615,001602,WHEAT - CHICAGO BOARD OF TRADE ,721.0,-0.001406878444030069,673,-2.1801509640286567,17957,1.976055276958682,0.01942171729847203,0.04764876085042144,-0.02960969044414541,0.061026352288488184,-0.08961829402447624
2010-12-21,480241,107502,86535,269284,273008,001602,WHEAT - CHICAGO BOARD OF TRADE ,765.0,0.007754439958270951,-3724,-0.9191745198217258,20967,0.6292279519361825,0.008108177882026658,0.024160340553605754,0.061026352288488184,0.04346405228758177,-0.08701088365116709
2010-12-28,488334,113353,85742,269214,280903,001602,WHEAT - CHICAGO BOARD OF TRADE ,798.25,0.023936486093534343,-11689,-1.6585422735668134,27611,1.383472048409028,0.014478738159337014,0.03337100379215952,0.04346405228758177,-0.011274663326025669,-0.0841962574168471
2011-01-04,498538,110196,83644,273154,284504,001602,WHEAT - CHICAGO BOARD OF TRADE ,789.25,0.022766569449069077,-11350,0.06941970045092088,26552,-0.21685977220508912,0.01352262497803313,0.02710998761865456,-0.011274663326025669,-0.037694013303769425,-0.08181233038692463
2011-01-11,496375,107769,82076,268841,278420,001602,WHEAT - CHICAGO BOARD OF TRADE ,759.5,0.0192979098463863,-9579,0.3552387180114655,25693,-0.17230381635903383,0.018998247636867967,0.021043482841265244,-0.037694013303769425,0.044437129690585886,-0.07927836927108915
2011-01-18,506106,111199,85777,270011,279822,001602,WHEAT - CHICAGO BOARD OF TRADE ,793.25,0.01938526711795553,-9811,-0.04673885671115588,25422,-0.0545958196927726,0.00467778398168171,0.03620237998537893,0.044437129690585886,0.056728647967223544,-0.07606944904652223
2011-01-25,535944,122304,87913,277548,298521,001602,WHEAT - CHICAGO BOARD OF TRADE ,838.25,0.03913281984684967,-20973,-2.205466838962589,34391,1.772158401599665,0.045543155420618014,0.06298729408182972,0.056728647967223544,-0.002982403817476942,-0.07192682930151358
2011-02-01,545753,124914,89634,280251,303546,001602,WHEAT - CHICAGO BOARD OF TRADE ,835.75,0.0426841446588475,-23295,-0.43325422059021096,35280,0.16587553923544252,0.013237478095981994,0.020186624904450286,-0.002982403817476942,0.046066407418486444,-0.06789398365548184
2011-02-08,562198,133987,91352,280946,313523,001602,WHEAT - CHICAGO BOARD OF TRADE ,874.25,0.05794577711055535,-32577,-1.7007693956789978,42635,1.3476792614974173,0.017952155621235085,0.04788784897421219,0.046066407418486444,-0.03889047755218755,-0.06312208736761127
2011-02-15,546877,125938,91745,283293,304354,001602,WHEAT - CHICAGO BOARD OF TRADE ,840.25,0.038511402015444056,-21061,2.0483886459930485,34193,-1.5016061956819484,0.019596798758438314,0.038781163434903045,-0.03889047755218755,-0.09282951502529013,-0.05926487448676046
2011-02-22,518419,109696,90276,277693,287701,001602,WHEAT - CHICAGO BOARD OF TRADE ,762.25,0.019304848009042877,-10008,2.0211126085024604,19420,-2.7013386922470684,0.03935839432325069,0.08856739943592103,-0.09282951502529013,0.01771072482781233,-0.0560634557095807
2011-03-01,484811,100281,79663,262046,269666,001602,WHEAT - CHICAGO BOARD OF TRADE ,775.75,0.015717465156524914,-7620,0.46063126544358907,20618,0.23108720938082905,0.06334632282137699,0.11130129373582892,0.01771072482781233,-0.031582339671285875,-0.052984022845232286
2011-03-08,485958,97057,77507,268758,275101,001602,WHEAT - CHICAGO BOARD OF TRADE ,751.25,0.013052568328950239,-6343,0.26340161423730074,19550,-0.22029203132767203,0.022334833109316936,0.0308196420796957,-0.031582339671285875,-0.11114808652246255,-0.05001159503428447
2011-03-15,485753,101029,79762,266984,272107,001602,WHEAT - CHICAGO BOARD OF TRADE ,667.75,0.010546512322106091,-5123,0.2510505023067837,21267,0.3533227151317604,0.008844517901430371,0.03444308621557489,-0.11114808652246255,0.08161737177087236,-0.0468950286744422
2011-03-22,475794,96187,85781,263422,257588,001602,WHEAT - CHICAGO BOARD OF TRADE ,722.25,-0.012261609015666444,5834,2.2556731507576897,10406,-2.235910020113103,0.034703748488512695,0.05968631847357777,0.08161737177087236,0.020768431983385183,-0.04410806388475692
2011-03-29,481095,96667,85802,264262,257408,001602,WHEAT - CHICAGO BOARD OF TRADE ,737.25,-0.014246666458807513,6854,0.21437849153204958,10865,0.09647032118942231,0.001955259071827017,0.0027456718675501045,0.020768431983385183,0.06646320786707349,-0.04110092148016205
2011-04-05,491848,104210,83048,265313,268624,001602,WHEAT - CHICAGO BOARD OF TRADE ,786.25,0.006731754525788455,-3311,-2.112888306883256,21162,2.140325715295316,0.022974620601306894,0.05498830490553141,0.06646320786707349,-0.03402225755166932,-0.03777895099065334
2011-04-12,489557,101739,80168,271211,274895,001602,WHEAT - CHICAGO BOARD OF TRADE ,759.5,0.0075251707155652965,-3684,-0.07583643727330396,21571,0.08315577170182659,0.0222832197412224,0.029416130220387342,-0.03402225755166932,0.034562211981566726,-0.03470943104606177
2011-04-19,485351,104339,84373,269188,273747,001602,WHEAT - CHICAGO BOARD OF TRADE ,785.75,0.009393202033167748,-4559,-0.17873301780997922,19966,-0.32784742124001903,0.005840478141950694,0.03606023994234601,0.034562211981566726,0.03245307031498568,-0.03177911264514421
2011-04-26,470608,107090,84919,259384,267124,001602,WHEAT - CHICAGO BOARD OF TRADE ,811.25,0.01644680923401217,-7740,-0.6554019668240099,22171,0.45431038567964216,0.031199905794403883,0.017171070106088777,0.03245307031498568,-0.06224961479198765,-0.02890235221705694
2011-05-03,460447,104193,91566,256451,251889,001602,WHEAT - CHICAGO BOARD OF TRADE ,760.75,-0.009907763542818174,4562,2.614065209261211,12627,-2.028014823377418,0.0357398591493882,0.048753824856073026,-0.06224961479198765,0.010844561288202437,-0.026772295466141335
2011-05-10,455903,100101,89939,253366,243455,001602,WHEAT - CHICAGO BOARD OF TRADE ,769.0,-0.021739273485807287,9911,1.1616972203098292,10162,-0.5353493453101008,0.023185412854931656,0.030093664491685962,0.010844561288202437,-0.006501950585175553,-0.024762864133918563
2011-05-17,454539,92228,96233,260854,235201,001602,WHEAT - CHICAGO BOARD OF TRADE ,764.0,-0.05643740141110004,25653,3.452927486768018,-4005,-3.1074592621676103,0.03173438429206439,0.07517205151198392,-0.006501950585175553,0.020615183246073254,-0.02296004288588542
2011-05-24,460407,99002,85884,250155,245817,001602,WHEAT - CHICAGO BOARD OF TRADE ,779.75,-0.009422098273918511,4338,-4.689366589005564,13118,3.7671134930116006,0.042976216399312865,0.0926138268987376,0.020615183246073254,0.003206155819172718,-0.020204936065830535
2011-05-31,456560,100869,84872,243116,240013,001602,WHEAT - CHICAGO BOARD OF TRADE ,782.25,-0.006796478009462064,3103,-0.26824092596333243,15997,0.6253162962335499,0.02658296231441292,0.015500078065693626,0.003206155819172718,-0.062000639181847284,-0.01749989404530847
2011-06-07,455705,93618,91287,245328,229794,001602,WHEAT - CHICAGO BOARD OF TRADE ,733.75,-0.034087841915274135,15534,2.722752759768705,2331,-2.993253898720869,0.02616380634868518,0.07390822314161326,-0.062000639181847284,-0.0034071550255536653,-0.015580628523911705
2011-06-14,448306,94854,101072,242958,216188,001602,WHEAT - CHICAGO BOARD OF TRADE ,731.25,-0.059713677711206184,26770,2.4656301774174083,-6218,-1.875994338442633,0.034795032516890055,0.056250829394771495,-0.0034071550255536653,-0.07794871794871794,-0.01391630895198906
2011-06-21,457077,89720,116648,255182,209124,001602,WHEAT - CHICAGO BOARD OF TRADE ,674.25,-0.10076639165829827,46058,4.302418437406593,-26928,-4.619612496821367,0.04154156956834502,0.10035470615599318,-0.07794871794871794,-0.05042639970337415,-0.013060106752159347
2011-06-28,430282,82378,110168,241513,195398,001602,WHEAT - CHICAGO BOARD OF TRADE ,640.25,-0.10717389990750252,46115,0.012470546538110647,-27790,-0.18858966869914698,0.06270155706768656,0.07178544347844151,-0.05042639970337415,-0.04139008199921901,-0.012125484519476749
2011-07-05,433994,82421,118125,248041,192312,001602,WHEAT - CHICAGO BOARD OF TRADE ,613.75,-0.12840960934943801,55729,2.2343486364756138,-35704,-1.8392589046253387,0.021832484393202727,0.0398910973043591,-0.04139008199921901,0.0798370672097759,-0.011978884927874257
2011-07-12,434108,80703,113423,248555,195825,001602,WHEAT - CHICAGO BOARD OF TRADE ,662.75,-0.12146746892478369,52730,-0.6910233782033852,-32720,0.6875671092227081,0.009062063999279895,0.033071304204485744,0.0798370672097759,0.04639758581667297,-0.01246446436898582
2011-07-19,426110,78825,105496,237581,189105,001602,WHEAT - CHICAGO BOARD OF TRADE ,693.5,-0.11376405153598836,48476,-0.9799404756420061,-26671,1.3934320491674883,0.04146843346160877,0.053195240911236376,0.04639758581667297,0.0007209805335255393,-0.013716051180398914
2011-07-26,420557,75214,111378,241629,182751,001602,WHEAT - CHICAGO BOARD OF TRADE ,694.0,-0.14000004755597933,58878,2.4411536927084554,-36164,-2.2278284949895566,0.024511051416183607,0.05087570742582748,0.0007209805335255393,0.03458213256484144,-0.015694685450969158
2011-08-02,431604,76012,117384,251646,186420,001602,WHEAT - CHICAGO BOARD OF TRADE ,718.0,-0.15112464203297468,65226,1.5094267840031197,-41372,-1.2383577018097427,0.031241867663776693,0.03518169972491675,0.03458213256484144,-0.06441504178272983,-0.018393445522417538
2011-08-09,424160,77457,116982,245069,181592,001602,WHEAT - CHICAGO BOARD OF TRADE ,671.75,-0.14965343266691813,63477,-0.4052325743042233,-39525,0.4279385733218413,0.02673082376875318,0.009499123118304455,-0.06441504178272983,0.07889839970227008,-0.02148686399574837
2011-08-16,434710,81118,113611,251119,196713,001602,WHEAT - CHICAGO BOARD OF TRADE ,724.75,-0.12515470083503946,54406,-2.1385797812146357,-32493,1.6578649566201433,0.047274424337698066,0.036111724499175775,0.07889839970227008,0.04484304932735417,-0.024515897474061018
2011-08-23,431598,82181,111614,248577,197418,001602,WHEAT - CHICAGO BOARD OF TRADE ,757.25,-0.11853391350284292,51159,-0.7469347381012629,-29433,0.7039175542315567,0.007280350676577092,0.015789881059882865,0.04484304932735417,-0.009243974909210917,-0.027402655220549303
2011-08-30,409734,79135,93575,235074,197493,001602,WHEAT - CHICAGO BOARD OF TRADE ,750.25,-0.09172048206885443,37581,-3.145983067576773,-14440,3.473834447796329,0.031389357024460954,0.12208326095767472,-0.009243974909210917,-0.045318227257580834,-0.029461844033148096
2011-09-06,401087,77307,89198,230990,194741,001602,WHEAT - CHICAGO BOARD OF TRADE ,716.25,-0.09037690077215167,36249,-0.3250889601546369,-11891,0.6221109305061333,0.01605708769152352,0.03726614816371881,-0.045318227257580834,-0.03839441535776611,-0.03154815414542899
2011-09-13,406585,74796,105002,236003,182243,001602,WHEAT - CHICAGO BOARD OF TRADE ,688.75,-0.1322232743460777,53760,4.365885705595045,-30206,-4.566340968418324,0.041867704652285974,0.10186431439726805,-0.03839441535776611,-0.020326678765880235,-0.03463759508516178
2011-09-20,417381,76810,116991,241179,177281,001602,WHEAT - CHICAGO BOARD OF TRADE ,674.75,-0.15309273781029803,63898,2.493451553795639,-40181,-2.453361535718239,0.024226927304879797,0.07225452913039665,-0.020326678765880235,-0.024453501296776592,-0.037835443963998974
2011-09-27,420106,75031,125108,247899,175278,001602,WHEAT - CHICAGO BOARD OF TRADE ,658.25,-0.17286351539849468,72621,2.0899370119866503,-50077,-2.3709752001169195,0.020613124059199815,0.049445635283477986,-0.024453501296776592,-0.0824154956323585,-0.040865784094275916
2011-10-04,420266,74525,118042,247216,179368,001602,WHEAT - CHICAGO BOARD OF TRADE ,604.0,-0.1614406114222897,67848,-1.1361418308712563,-43517,1.561510666355634,0.011188886596778125,0.03932137905248563,-0.0824154956323585,0.0939569536423841,-0.04337421493713297
2011-10-11,416335,70936,119111,252258,179434,001602,WHEAT - CHICAGO BOARD OF TRADE ,660.75,-0.17491683379970457,72824,1.1840120304759365,-48175,-1.1083456667919842,0.01183251021561669,0.02450972654132925,0.0939569536423841,-0.05372682557699582,-0.04597444524434343
2011-10-18,429422,74330,126902,250959,176841,001602,WHEAT - CHICAGO BOARD OF TRADE ,625.25,-0.17259944762960444,74118,0.31080740269254326,-52572,-1.0561206720549559,0.009097709209911174,0.05558261111552835,-0.05372682557699582,0.017592962814874102,-0.04854503917464528
2011-10-25,428942,77319,123929,248684,179682,001602,WHEAT - CHICAGO BOARD OF TRADE ,636.25,-0.16086557156911657,69002,-1.1913688632627113,-46610,1.3883778660618227,0.011943058039153433,0.029625139131817458,0.017592962814874102,-0.00982318271119842,-0.05114388665890642
2011-11-01,433325,75933,127717,253857,178911,001602,WHEAT - CHICAGO BOARD OF TRADE ,630.0,-0.17295563376218773,74946,1.3857351343538287,-51784,-1.2062236852534842,0.013734841762792074,0.025406334397250183,-0.00982318271119842,0.04285714285714293,-0.054410984381013106
2011-11-08,426394,77019,119658,245255,178983,001602,WHEAT - CHICAGO BOARD OF TRADE ,657.0,-0.15542432585824378,66272,-2.001730802515433,-42639,2.1104252004846247,0.02044607036616239,0.046497556908026864,0.04285714285714293,-0.03691019786910199,-0.05742894163257546
2011-11-15,414093,77160,126414,243139,167588,001602,WHEAT - CHICAGO BOARD OF TRADE ,632.75,-0.18244935316462726,75551,2.1761563249013824,-49254,-1.5513820550945838,0.03289532950110414,0.03387957204751098,-0.03691019786910199,-0.06124061635717104,-0.059866860603099134
2011-11-22,403472,77803,134123,238964,156629,001602,WHEAT - CHICAGO BOARD OF TRADE ,594.0,-0.20406620533766903,82335,1.6382793237267959,-56320,-1.7063799677850144,0.038256490888362533,0.03940998272982078,-0.06124061635717104,0.0008417508417508657,-0.06259009631332416
2011-11-29,369175,73037,125148,221376,144961,001602,WHEAT - CHICAGO BOARD OF TRADE ,594.5,-0.20698855556307985,76415,-1.467264147202284,-52111,1.0431950668200023,0.07986089311207986,0.06933420793702853,0.0008417508417508657,0.007148864592094295,-0.06475238692499147
2011-12-06,374207,80045,127723,215071,144074,001602,WHEAT - CHICAGO BOARD OF TRADE ,598.75,-0.18972654172690517,70997,-1.4675966682467665,-47678,1.20078553531523,0.020025337955421905,0.04612356089484425,0.007148864592094295,-0.011691022964509412,-0.06795470557779018
2011-12-13,375516,78580,130671,216236,140954,001602,WHEAT - CHICAGO BOARD OF TRADE ,591.75,-0.20047614482472118,75282,1.1450881464002545,-52091,-1.1792938133172282,0.01199641647302556,0.021089504948602397,-0.011691022964509412,0.027038445289395918,-0.07178296070049578
2011-12-20,379635,76324,130025,218205,141941,001602,WHEAT - CHICAGO BOARD OF TRADE ,607.75,-0.20088769475944,76264,0.2615068332640953,-53701,-0.42874338243909715,0.008207782399360259,0.014063552525090986,0.027038445289395918,0.06088029617441393,-0.07579530944506715
2011-12-27,380892,74449,119190,219603,152962,001602,WHEAT - CHICAGO BOARD OF TRADE ,644.75,-0.1749603562164603,66641,-2.5348031661991124,-44741,2.3601617342974173,0.033333780682565456,0.06563760399506298,0.06088029617441393,0.018999612252811104,-0.07962024872025936
2012-01-03,386401,72938,117031,218806,153304,001602,WHEAT - CHICAGO BOARD OF TRADE ,657.0,-0.16951819482868832,65502,-0.2990348970311794,-44093,0.17012696512397216,0.003060922845395179,0.01931894151150977,0.018999612252811104,-0.026255707762557035,-0.08331803264867776
2012-01-10,407663,73709,129018,231286,156284,001602,WHEAT - CHICAGO BOARD OF TRADE ,639.75,-0.18398039557183263,75002,2.458585769705565,-55309,-2.902683999265012,0.03988956833604252,0.06293192322680255,-0.026255707762557035,-0.05470887065259866,-0.08722723082979737
2012-01-17,443914,76396,138941,253940,166018,001602,WHEAT - CHICAGO BOARD OF TRADE ,604.75,-0.1980608856670436,87922,3.1692844334658776,-62545,-1.7749955232630874,0.07712199791407712,0.05855937437597812,-0.05470887065259866,0.0475403059115338,-0.09140888761412427
2012-01-24,464863,85774,145157,258171,177319,001602,WHEAT - CHICAGO BOARD OF TRADE ,633.5,-0.1739265116819364,80852,-1.5926508287641299,-59383,0.7123001302054001,0.03566557211417024,0.06752666380867012,0.0475403059115338,0.05130228887134969,-0.0955061824512163
2012-01-31,469173,92543,134404,261330,196656,001602,WHEAT - CHICAGO BOARD OF TRADE ,666.0,-0.1378468070413259,64674,-3.4801651239182294,-41861,3.7692825628195834,0.04911940539667151,0.07720745372267533,0.05130228887134969,-0.005630630630630629,-0.09897793152237348
2012-02-07,458559,86350,128032,255104,194177,001602,WHEAT - CHICAGO BOARD OF TRADE ,662.25,-0.13286621786945627,60927,-0.7986393078885613,-41682,0.03815223808701694,0.01937540203124548,0.05861033109122967,-0.005630630630630629,-0.041147602869007205,-0.1026473929642968
2012-02-14,449066,86991,139884,251767,179296,001602,WHEAT - CHICAGO BOARD OF TRADE ,635.0,-0.16138162319124583,72471,2.5174514075615133,-52893,-2.4448326169587773,0.042262963882309545,0.05506556473829201,-0.041147602869007205,-0.0031496062992125706,-0.10649148960288699
2012-02-21,463814,93437,150109,254056,181513,001602,WHEAT - CHICAGO BOARD OF TRADE ,633.0,-0.1564053693937656,72543,0.016033277959141865,-56672,-0.8415244084388487,0.010345088837819037,0.06845113448794067,-0.0031496062992125706,0.04620853080568721,-0.10987053224524868
2012-02-28,446757,91830,142027,244615,180322,001602,WHEAT - CHICAGO BOARD OF TRADE ,662.25,-0.14391044796164357,64293,-1.7787302668742213,-50197,1.3960337549103736,0.025020179461896705,0.041431302035004294,0.04620853080568721,-0.01245753114382786,-0.11294029980521346
2012-03-06,438188,92927,123471,231002,184137,001602,WHEAT - CHICAGO BOARD OF TRADE ,654.0,-0.10695181063835614,46865,-3.901002110767151,-30544,4.399035717403421,0.04198111957681644,0.09081876911986247,-0.01245753114382786,-0.003822629969418956,-0.11524807632381551
2012-03-13,441469,93656,134821,230974,176193,001602,WHEAT - CHICAGO BOARD OF TRADE ,651.5,-0.12408798805805164,54781,1.8065305302746766,-41165,-2.423845472719472,0.01957918986558341,0.052867465871838305,-0.003822629969418956,-0.013814274750575617,-0.11783720133112624
2012-03-20,447102,92536,130924,236280,185343,001602,WHEAT - CHICAGO BOARD OF TRADE ,642.5,-0.11392702336379618,50937,-0.8707293150821462,-38388,0.6290362403702185,0.034286554576007475,0.022451445448849906,-0.013814274750575617,-0.004280155642023331,-0.11979230545320564
2012-03-27,448665,92885,130999,236752,183596,001602,WHEAT - CHICAGO BOARD OF TRADE ,639.75,-0.11847592301605875,53156,0.4963073303183614,-38114,0.06128355498297927,0.005278959338452901,0.0018938378803308857,-0.004280155642023331,0.02852676826885503,-0.12179671423315279
2012-04-03,466165,95897,137698,256780,198068,001602,WHEAT - CHICAGO BOARD OF TRADE ,658.0,-0.12594682140443833,58712,1.2383404098826518,-41801,-0.821771254722343,0.07584951456310679,0.04157195145444038,0.02852676826885503,-0.04901215805471126,-0.12434822530873409
2012-04-10,471658,94472,145897,261641,189330,001602,WHEAT - CHICAGO BOARD OF TRADE ,625.75,-0.15331235768289736,72311,2.9172074265549752,-51425,-2.0645050572222283,0.030154932357069522,0.04003844089712068,-0.04901215805471126,-0.0163803435876948,-0.1274412547010122
2012-04-17,468429,95612,154786,260372,181412,001602,WHEAT - CHICAGO BOARD OF TRADE ,615.5,-0.16856343223839684,78960,1.4097078815582478,-59174,-1.6429277145728474,0.02079523024826612,0.040052236838952385,-0.0163803435876948,0.01462225832656383,-0.13086349766777305
2012-04-24,456752,100754,154525,256911,180622,001602,WHEAT - CHICAGO BOARD OF TRADE ,624.5,-0.16702499386975864,76289,-0.5702038089016692,-53771,1.1534298687741367,0.009715838576747354,0.021165078208548294,0.01462225832656383,0.014811849479583694,-0.1343918015736148
2012-05-01,427502,107009,146462,232282,170251,001602,WHEAT - CHICAGO BOARD OF TRADE ,633.75,-0.14510107555052373,62031,-3.1216064735348725,-39453,3.1347427050127856,0.08694939296902365,0.056487724433958914,0.014811849479583694,-0.03905325443786978,-0.13699167295837839
2012-05-08,438240,106903,165787,243750,158974,001602,WHEAT - CHICAGO BOARD OF TRADE ,609.0,-0.1934465133260314,84776,5.320442945296162,-58884,-4.5452418936051755,0.056477885599070334,0.07125673842091752,-0.03905325443786978,-0.0008210180623974273,-0.14029373526299807
2012-05-15,438113,107213,167966,242992,157918,001602,WHEAT - CHICAGO BOARD OF TRADE ,608.5,-0.19418277932862069,85074,0.06799926980649873,-60753,-0.4264786418400876,0.004524706293183009,0.009045021604119501,-0.0008210180623974273,0.12654067378800327,-0.142942684838335
2012-05-22,420479,109235,115367,222482,198777,001602,WHEAT - CHICAGO BOARD OF TRADE ,685.5,-0.0563761804989072,23705,-14.007573388600658,-6132,12.467331487538603,0.14567997360293786,0.24319017640092253,0.12654067378800327,-0.041940189642596604,-0.14384564795804633
2012-05-29,429748,110615,109983,222312,204338,001602,WHEAT - CHICAGO BOARD OF TRADE ,656.75,-0.04182451110883587,17974,-1.3629693754028143,632,1.6086415730631016,0.013432555959217158,0.03066210935729245,-0.041940189642596604,-0.06623524933384084,-0.14451926397918813
2012-06-05,429358,111725,125350,229964,191706,001602,WHEAT - CHICAGO BOARD OF TRADE ,613.25,-0.08910512905314447,38258,4.719975427459814,-13625,-3.3175256196654783,0.04810396755756872,0.0695012126964041,-0.06623524933384084,0.004484304932735439,-0.14557728873183948
2012-06-12,425104,116681,130149,219709,180933,001602,WHEAT - CHICAGO BOARD OF TRADE ,616.0,-0.09121532613195829,38776,0.12064524243172366,-13468,0.0365662221269896,0.05248576035463082,0.03952112790179476,0.004484304932735439,0.05438311688311681,-0.1461830896630078
2012-06-19,432390,117175,134056,228076,187500,001602,WHEAT - CHICAGO BOARD OF TRADE ,649.5,-0.09384120816855154,40576,0.42342579698144456,-16881,-0.8028623583875947,0.035935665197220246,0.01751774263526396,0.05438311688311681,0.12240184757505768,-0.14604991305743573
2012-06-26,412616,122691,102576,208661,208739,001602,WHEAT - CHICAGO BOARD OF TRADE ,729.0,0.00018903774938441552,-78,-9.402160086958533,20115,8.55616457364879,0.09739817920459991,0.16423177828976282,0.12240184757505768,0.07304526748971196,-0.1439852411794187
2012-07-03,423551,124942,98847,204961,213493,001602,WHEAT - CHICAGO BOARD OF TRADE ,782.25,0.020143973216920748,-8532,-2.048878376020319,26095,1.4492894119471857,0.020202937479388415,0.02672159936368633,0.07304526748971196,0.028763183125599223,-0.141128441514681
2012-07-10,433284,132529,95661,205115,225592,001602,WHEAT - CHICAGO BOARD OF TRADE ,804.75,0.04725999575336269,-20477,-2.820203470184228,36868,2.543495352389677,0.028448574088649592,0.047210657785179015,0.028763183125599223,0.09972041006523757,-0.13788368257856282
2012-07-17,452610,148006,97175,203568,240157,001602,WHEAT - CHICAGO BOARD OF TRADE ,885.0,0.0808400167914982,-36589,-3.7185771918649198,50831,3.2225976495785673,0.03631077807200406,0.06929982339577699,0.09972041006523757,-0.007062146892655385,-0.13414129664918809
2012-07-24,466862,155108,97990,200743,242733,001602,WHEAT - CHICAGO BOARD OF TRADE ,878.75,0.08994092472722132,-41990,-1.1933010759815292,57118,1.3890545944632244,0.012178787578132752,0.03128037361022213,-0.007062146892655385,0.0108108108108107,-0.12971935487451114
2012-07-31,467567,154522,99605,204284,247287,001602,WHEAT - CHICAGO BOARD OF TRADE ,888.25,0.09197184574617114,-43003,-0.2169806066889145,54917,-0.47144552351658525,0.01792630616226463,0.008661023818799261,0.0108108108108107,0.0008443568815086344,-0.12504442241721986
2012-08-07,463143,156712,99594,203205,248359,001602,WHEAT - CHICAGO BOARD OF TRADE ,889.0,0.09749472625085556,-45154,-0.46004102085904264,57118,0.4707346754582765,0.004763444384406197,0.008587391633438156,0.0008443568815086344,-0.055399325084364404,-0.12029157320726269
2012-08-14,450799,155000,99465,197897,238740,001602,WHEAT - CHICAGO BOARD OF TRADE ,839.75,0.09060135448392742,-40843,0.9308140250419418,55535,-0.3417950827282286,0.03418629204579548,0.00723478670937064,-0.055399325084364404,0.07234295921405187,-0.11614241829728256
2012-08-21,465495,159635,100134,203007,250351,001602,WHEAT - CHICAGO BOARD OF TRADE ,900.5,0.1017067852501101,-47344,-1.4421061271209563,59501,0.8797712506017094,0.03688255197878939,0.020418140732727925,0.07234295921405187,-0.05080510827318152,-0.11190702024434115
2012-08-28,443119,149899,96329,197013,235883,001602,WHEAT - CHICAGO BOARD OF TRADE ,854.75,0.0877191002868304,-38870,1.8204277167316514,53570,-1.2741275416492122,0.04726770402128918,0.05499374563412772,-0.05080510827318152,0.01316174319976593,-0.10845625904519338
2012-09-04,445142,157905,102336,191697,232820,001602,WHEAT - CHICAGO BOARD OF TRADE ,866.0,0.09238175683265115,-41123,-0.5084412990641339,55569,0.4511203536747465,0.019737725462113415,0.053846242521355205,0.01316174319976593,-0.006928406466512715,-0.10494166947587023
2012-09-11,445975,158654,108029,191281,228125,001602,WHEAT - CHICAGO BOARD OF TRADE ,860.0,0.08261449632826952,-36844,0.9612662925538368,50625,-1.1106568241145522,0.012186282504303706,0.02415602044374782,-0.006928406466512715,0.0040697674418603835,-0.10081017388597895
2012-09-18,452472,164026,108098,189803,229859,001602,WHEAT - CHICAGO BOARD OF TRADE ,863.5,0.08852702487667745,-40056,-0.7202197432591513,55928,1.1890801053870732,0.007653778516997012,0.019994561302935428,0.0040697674418603835,0.02663578459756799,-0.09616363998815249
2012-09-25,451415,164205,104926,188203,230687,001602,WHEAT - CHICAGO BOARD OF TRADE ,886.5,0.0941129559274725,-42484,-0.5366077900952987,59279,0.7405983132657932,0.005796271097424145,0.012451185482162962,0.02663578459756799,-0.016920473773265665,-0.09102947707803774
2012-10-02,456198,158209,104064,190963,230990,001602,WHEAT - CHICAGO BOARD OF TRADE ,871.5,0.08774041096190689,-40027,0.5442885150028245,54145,-1.1373126723746443,0.007259102317082708,0.02614832636222562,-0.016920473773265665,-0.00831899024670113,-0.0862375343398801
2012-10-09,453740,149594,103352,193918,228749,001602,WHEAT - CHICAGO BOARD OF TRADE ,864.25,0.07676422620884207,-34831,1.1389791274841188,46242,-1.7323618253477657,0.012293365699238407,0.03687348287776838,-0.00831899024670113,-0.01909169800404975,-0.08139751395510036
2012-10-16,462288,144207,104308,204465,230791,001602,WHEAT - CHICAGO BOARD OF TRADE ,847.75,0.05694718443913751,-26326,1.8744214748534402,39899,-1.397937144620267,0.02892320841068245,0.025523610244854434,-0.01909169800404975,0.024771453848422276,-0.0769831556460861
2012-10-23,464734,153074,103942,199540,236757,001602,WHEAT - CHICAGO BOARD OF TRADE ,868.75,0.08008236969965615,-37217,-2.3558907001695912,49132,1.9972398158723568,0.024962353626084982,0.03592383353565537,0.024771453848422276,-0.0057553956834532904,-0.0723495413909174
