,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,GF_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2010-10-12,29050,10499,9043,10068,4322,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.4749984741211,-0.19779690189328744,5746,4.244846723044398,1456,-10.851612050739957,0.09583043780403058,0.16809947804728279,-0.018941164033161706,0.02000466672624901,-0.0649336016876239
2010-10-19,30039,9974,9660,11347,4344,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.625,-0.23313026399014614,7003,4.327022375215146,314,-3.931153184165232,0.08291377222611689,0.05816440867882245,0.02000466672624901,0.015279389297676582,-0.06709279152662925
2010-10-26,29401,9823,9648,11549,4449,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.3000030517578,-0.24148838474881806,7100,0.32291354572389225,175,-0.4627317820167116,0.019189898737342167,0.008371424169277386,0.015279389297676582,0.002246181429875982,-0.06944802809382779
2010-11-02,25826,8365,7129,9914,4483,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.5500030517578,-0.21029195384496244,5431,-5.676677664025033,1236,3.6087207918098025,0.11592692922136556,0.25668000516328904,0.002246181429875982,0.0031375926897887485,-0.07174642159569856
2010-11-09,26901,8803,7131,10095,4369,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.9000015258789,-0.2128545407233932,5726,1.1422597382482769,1672,1.6882211724618603,0.02039546460176991,0.027613907367892557,0.0031375926897887485,0.002234137592412644,-0.07397878416361689
2010-11-16,29189,10402,6927,9824,4855,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.1500015258789,-0.17023536263660968,4969,-2.8140217835768184,3475,6.702353072376492,0.051570270454390624,0.1040452420797507,0.002234137592412644,0.05060183098663429,-0.07563171627705613
2010-11-23,32377,12281,6853,9666,5733,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.8249969482422,-0.12147512122803225,3933,-3.5492822638665253,5428,6.69087670012676,0.06727709591531918,0.10206961429915334,0.05060183098663429,0.011457722372007595,-0.0761452883845594
2010-11-30,37221,15556,6899,9135,6488,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.1750030517578,-0.07111576798044116,2647,-3.971955400438583,8657,9.973129073107453,0.08231453626064136,0.14789579158316632,0.011457722372007595,-0.016362530125464403,-0.07510080432474771
2010-12-07,38400,16676,6637,9198,6816,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.2249984741211,-0.06203125,2382,-0.7119636764192256,10039,3.7129577389108297,0.024416135881104035,0.0592802299146399,-0.016362530125464403,0.006184674630481224,-0.07357408488104003
2010-12-14,40066,17438,6899,10139,7968,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.9499969482422,-0.05418559377027904,2171,-0.5494791666666667,10539,1.3020833333333335,0.11559065554757829,0.04207585158400789,0.006184674630481224,0.028825787315372775,-0.0712104510555785
2010-12-21,43851,18764,7151,10983,8636,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.3499984741211,-0.053522154568880986,2347,0.43927519592672093,11613,2.6805770478710125,0.07706814822366073,0.06089137565116728,0.028825787315372775,-0.0053564197284889925,-0.06857617499224494
2010-12-28,47185,19440,6978,12101,9567,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,120.6999969482422,-0.05370350747059447,2534,0.4264440947754898,12462,1.9361017992748168,0.09456341148237031,0.03213717919600272,-0.0053564197284889925,0.0024855265894201395,-0.06609014574585066
2011-01-04,49136,20460,6550,12068,10746,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.0,-0.02690491696515793,1322,-2.5686129066440606,13910,3.068771855462541,0.05312527395458929,0.053609774157719364,0.0024855265894201395,0.02024790866315862,-0.06369747515568729
2011-01-11,50673,21611,6592,12081,11725,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,123.4499969482422,-0.007025437609772462,356,-1.965971996092478,15019,2.257000976880495,0.04167016718474334,0.042300464489593306,0.02024790866315862,0.031186765481490797,-0.06168635896736381
2011-01-18,53444,22434,7224,12517,12482,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.3000030517578,-0.0006548911009654966,35,-0.6334734473980227,15210,0.37692656838947763,0.04772190887635505,0.04905927574347562,0.031186765481490797,-0.010408519606224798,-0.06028010045641364
2011-01-25,53897,22715,6936,12393,13683,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,125.9749984741211,0.023934541811232536,-1290,-2.479230596512237,15779,1.0646658184267643,0.0508130081300813,0.01918990927793329,-0.010408519606224798,0.011907124573675931,-0.059165652566121225
2011-02-01,52705,21043,6288,13118,13949,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.4749984741211,0.015767005027985958,-831,0.8516243946787392,14755,-1.8999202181939627,0.03661284959544833,0.0848852950861659,0.011907124573675931,-0.025299066583443053,-0.05828453190442066
2011-02-08,50448,19846,5713,14631,13916,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,124.25,-0.01417300983190612,715,2.9333080352907692,14133,-1.1801536856085761,0.054156303639611866,0.0693297859853672,-0.025299066583443053,0.0344063895089286,-0.058339699586923206
2011-02-15,49716,20104,5355,14584,13707,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,128.52499389648438,-0.017640196315069596,877,0.3211227402473834,14749,1.2210593085949888,0.009048814110494503,0.024195765740995325,0.0344063895089286,0.005251920512063801,-0.058542418518916735
2011-02-22,51176,20305,5288,15044,13880,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,129.1999969482422,-0.022745036735969986,1164,0.5772789444042159,15017,0.5390618714297208,0.021884939842345456,0.010471613331770406,0.005251920512063801,-0.002322005099411828,-0.05939247313576883
2011-03-01,50018,20594,5519,15251,13917,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,128.89999389648438,-0.026670398656483667,1334,0.33218696263873687,15075,0.11333437548851023,0.008365331870543061,0.01991345306935243,-0.002322005099411828,0.017649412435972955,-0.06049923950403091
2011-03-08,48448,20595,5919,14778,13581,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,131.1750030517578,-0.024706902245706736,1197,-0.2739013954976209,14676,-0.7977128233835818,0.028527098980923163,0.015124085388851172,0.017649412435972955,-0.024966658659704266,-0.061691127362480176
2011-03-15,45701,19909,4447,13271,13183,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.9000015258789,-0.0019255596157633312,88,-2.289052179656539,15462,1.6223579920739761,0.07201179405760944,0.08860239776646411,-0.024966658659704266,0.016419065278089118,-0.06304770838265629
2011-03-22,41194,17708,4203,11986,11761,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,130.0,-0.005461960479681507,225,0.2997746219995186,13505,-4.282182009146409,0.11399334652798249,0.1115877869563233,0.016419065278089118,0.020769207294170755,-0.064476351158423
2011-03-29,42997,19575,4695,11474,11765,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,132.6999969482422,0.0067679140405144545,-291,-1.2526096033402923,14880,3.337864737583143,0.0222040535307027,0.09719818706221672,0.020769207294170755,0.03315756787085378,-0.06571489858339531
2011-04-05,43148,20770,4714,11807,11626,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,137.10000610351562,-0.004194864188374896,181,1.0977510058841315,16056,2.7350745400841916,0.020142534033201043,0.04763773347983048,0.03315756787085378,-0.038657934469792155,-0.06681470082926981
2011-04-12,42891,20560,4893,12244,11852,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,131.8000030517578,-0.009139446503928563,392,0.48901455455641046,15667,-0.901548159822008,0.027514940239043825,0.015283070757867442,-0.038657934469792155,0.007966639054973967,-0.06822158205336885
2011-04-19,41805,20059,5487,11487,11282,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,132.85000610351562,-0.004903719650759478,205,-0.43598890210067376,14572,-2.5529831433167796,0.0582809960911766,0.0428638534408518,0.007966639054973967,-0.03086191881934075,-0.0694343536088286
2011-04-26,40870,19970,5162,11352,10735,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,128.75,-0.01509664790800098,617,0.9855280468843439,14808,0.5645257744288961,0.030877891972653598,0.016473022441508833,-0.03086191881934075,0.0044659957145023466,-0.07096612937297103
2011-05-03,41853,19625,5849,12498,10948,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,129.3249969482422,-0.03703438224261104,1550,2.2828480548079275,13776,-2.525079520430634,0.057962978759703146,0.04051189448064693,0.0044659957145023466,-0.009665571463344125,-0.07258284107309818
2011-05-10,38933,16846,4665,12289,9662,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,128.0749969482422,-0.06747489276449285,2627,2.573292237115619,12181,-3.8109573985138456,0.06810623661792173,0.18423132350890242,-0.009665571463344125,-0.003318332480890307,-0.07415535746928913
2011-05-17,38128,17002,4965,11551,9030,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.6500015258789,-0.06611938732689887,2521,-0.27226260498805643,12037,-0.3698661803611332,0.06656625042514941,0.020758410342786908,-0.003318332480890307,-0.028985542760738503,-0.07516615820037345
2011-05-24,36029,14759,5400,10914,8171,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,123.9499969482422,-0.07613311499070194,2743,0.5822492656315569,9359,-7.0237096097356275,0.07838616714697406,0.1328438910660251,-0.028985542760738503,0.0034288266415631874,-0.07582543247870685
2011-05-31,34259,12985,6048,11643,7605,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,124.375,-0.11786683791120582,4038,3.5943267923061977,6937,-6.722362541286186,0.06727971737323359,0.12725266642147848,0.0034288266415631874,0.0060301507537687815,-0.07678085983498742
2011-06-07,35302,12841,6453,12459,7776,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,125.125,-0.1326553736332219,4683,1.8827169502904348,6388,-1.602498613503021,0.04877687175685693,0.0284544417953768,0.0060301507537687815,0.016983016983016963,-0.07755831340115266
2011-06-14,35335,12875,6313,12353,7583,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.25,-0.13499363237583134,4770,0.2464449606254603,6562,0.4928899212509206,0.014997993579454253,0.00906816760475297,0.016983016983016963,0.083104101754359,-0.07820456245647289
2011-06-21,36015,12418,6266,13222,7679,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,137.8249969482422,-0.15390809384978482,5543,2.1876326588368475,6152,-1.1603226262912127,0.04617003971101861,0.02697495183044316,0.083104101754359,0.0003628010365681611,-0.07926235916595847
2011-06-28,37104,13139,5823,12649,8087,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,137.875,-0.12295170332039672,4562,-2.7238650562265723,7316,3.231986672219908,0.047309027777777776,0.06138592975424533,0.0003628010365681611,0.024659973863893958,-0.07988604493487103
2011-07-05,38485,14708,5764,11916,8747,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,141.27499389648438,-0.08234377030011693,3169,-3.754312203536007,8944,4.38766709788702,0.06741518656535837,0.07952325127002735,0.024659973863893958,0.005308795132913158,-0.07983152455671802
2011-07-12,41567,16187,5987,11810,8895,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,142.02499389648438,-0.07012774556739722,2915,-0.6599974015850332,10200,3.263609198388983,0.012267568220236658,0.07675656173897358,0.005308795132913158,-0.0454145201579329,-0.08002220967047645
2011-07-19,40476,15161,5838,11585,9134,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,135.5749969482422,-0.06055440260895346,2451,-1.1162701181225492,9323,-2.1098467534342147,0.022394903228920314,0.055955045478356114,-0.0454145201579329,0.0038724629695094936,-0.08030066865342458
2011-07-26,39567,14296,6236,11765,9331,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,136.10000610351562,-0.06151590972274876,2434,-0.042000197647988936,8060,-3.120367625259413,0.01787068638604475,0.06151373465809468,0.0038724629695094936,-0.00808233691539273,-0.08001569290727696
2011-08-02,38227,13802,6197,10969,8734,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,135.0,-0.05846652889319068,2235,-0.5029443728359492,7605,-1.1499481891475218,0.0706998934172461,0.02665133256662833,-0.00808233691539273,-0.013148102936921258,-0.07921415817495257
2011-08-09,33487,11141,5944,10166,7380,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,133.22500610351562,-0.08319646429957894,2786,1.4413895937426426,5197,-6.299212598425196,0.12293400205174969,0.17055896985659935,-0.013148102936921258,0.017639262428711167,-0.07813124464093726
2011-08-16,33829,11592,6318,9867,7272,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,135.5749969482422,-0.07670933222974372,2595,-0.5703705915728492,5274,0.22993997670737895,0.023747009743859036,0.046063651591289785,0.017639262428711167,-0.013645516403240854,-0.07700565859405749
2011-08-23,34159,11778,7070,10170,7370,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,133.72500610351562,-0.08196961269358002,2800,0.6059889443968193,4708,-1.6731206952614621,0.022862029646522234,0.04976655348047538,-0.013645516403240854,-0.00822588187181772,-0.07682676304165444
2011-08-30,31436,10290,7001,10110,7038,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,132.625,-0.09772235653391016,3072,0.7962762375947773,3289,-4.15410287186393,0.02285980872404945,0.09004684517957319,-0.00822588187181772,0.008859589457174799,-0.07746456365249123
2011-09-06,31828,10274,6984,10111,7153,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,133.8000030517578,-0.0929370365715722,2958,-0.3626415574500573,3290,0.0031810662934215546,0.006719184430027804,0.001912156680959555,0.008859589457174799,0.008034356679546217,-0.0776026187693991
2011-09-13,32546,11329,6843,9451,6915,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,134.875,-0.07792048177963498,2536,-1.3258765866532614,4486,3.75769762473294,0.054869852132469754,0.06581554039181158,0.008034356679546217,-0.003892447795991627,-0.07726049525405114
2011-09-20,36068,12812,6587,9750,7983,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,134.35000610351562,-0.04899079516468892,1767,-2.3628095618509186,6225,5.343206538437903,0.07708791518637569,0.08964379607196248,-0.003892447795991627,-0.013025678604373425,-0.07560348290297694
2011-09-27,36693,13400,7119,9643,7386,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,132.60000610351562,-0.061510369825307276,2257,1.358544970611068,6281,0.15526228235555065,0.04134124141170944,0.054583556703543055,-0.013025678604373425,0.04751121797121627,-0.07359750875044367
2011-10-04,34723,13647,5445,9049,8296,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,138.89999389648438,-0.021685914235521124,753,-4.098874444716976,8202,5.2353309895620415,0.08671086768521187,0.1006180599203855,0.04751121797121627,-0.003059667470435401,-0.07118062439662197
2011-10-11,33501,13940,5825,8193,7424,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,138.47500610351562,-0.022954538670487447,769,0.04607896783112058,8115,-0.25055438758171816,0.11064865210988026,0.034050088540349105,-0.003059667470435401,0.009207393683241749,-0.06781827125772197
2011-10-18,36060,14926,5175,8326,8504,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,139.75,0.004936217415418747,-178,-2.826781290110743,9751,4.883436315333871,0.0720736779560309,0.08138898562260584,0.009207393683241749,-0.0007156071807915554,-0.06324006969223034
2011-10-25,36066,15267,4729,8349,8039,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,139.64999389648438,-0.008595352964010426,310,1.3533000554631172,10538,2.182473655019412,0.029777886258237733,0.03935787157431486,-0.0007156071807915554,0.022914517342573326,-0.0587613575425225
2011-11-01,32196,13827,3956,7950,7353,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,142.85000610351562,-0.018542676108833395,597,0.7957633227970943,9871,-1.849387234514501,0.07090113049728812,0.12444469437102851,0.022914517342573326,-0.009100475997290247,-0.05507387143221232
2011-11-08,33736,13663,4125,8656,7841,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,141.5500030517578,-0.024158169314678683,815,0.6771027456826936,9538,-1.0342899739098026,0.0723767957810511,0.01872048572071059,-0.009100475997290247,0.013776029008838453,-0.05144509505896781
2011-11-15,33959,14103,4244,8027,7586,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,143.5,-0.01298624812273624,441,-1.1086080151766657,9859,0.9515058098174057,0.05661948376353039,0.03046819643538453,0.013776029008838453,0.024564417397103577,-0.048421073626008705
2011-11-22,32505,13800,4213,7135,6748,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,147.02499389648438,-0.011905860636825104,387,-0.1590152831355458,9587,-0.8009658706086751,0.12461283584239717,0.01854216399267196,0.024564417397103577,-0.014963421456022252,-0.046313972460793176
2011-11-29,31760,13758,4686,7083,6257,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,144.8249969482422,-0.026007556675062972,826,1.3505614520842948,9072,-1.5843716351330566,0.04070464767616192,0.027922359574929518,-0.014963421456022252,-0.018643169377777546,-0.04544650685876669
2011-12-06,31152,12676,4213,7872,6680,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,142.125,-0.03826399589111454,1192,1.1523929471032746,8463,-1.9175062972292192,0.08328752061572292,0.0920717626857718,-0.018643169377777546,0.012488963211851445,-0.044989444279749664
2011-12-13,30048,12605,4252,7324,5981,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,143.89999389648438,-0.04469515441959531,1343,0.4847200821777093,8353,-0.3531073446327684,0.09372416384817737,0.006525479029483301,0.012488963211851445,0.002953461221572695,-0.04480693583069805
2011-12-20,30297,12868,4524,7727,6073,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,144.3249969482422,-0.05459286397993201,1654,1.035010649627263,8344,-0.029952076677316294,0.035869565217391305,0.030761269549218033,0.002953461221572695,0.019573857668296224,-0.04482752639629518
2011-12-27,32581,14011,4546,8195,6795,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,147.14999389648438,-0.04296982904146589,1400,-0.838366835000165,9465,3.700036307225138,0.07938625750500333,0.06277954410734493,0.019573857668296224,-0.00322793655744702,-0.044621109503427334
2012-01-03,34896,15126,4943,8771,7877,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,146.6750030517578,-0.02561898211829436,894,-1.5530523924986956,10183,2.2037383751266075,0.09959154252763094,0.07534007673526334,-0.00322793655744702,0.014828723412334321,-0.04459637998714149
2012-01-10,37681,16362,6264,9052,8570,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,148.85000610351562,-0.012791592579814761,482,-1.180651077487391,10098,-0.24358092618065105,0.055271819316763136,0.11301157959869176,0.014828723412334321,0.01209262827787172,-0.04470726758271922
2012-01-17,39995,18408,6544,8833,9207,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,150.64999389648438,0.009351168896112014,-374,-2.271701918738887,11864,4.686712136089807,0.04745011086474501,0.0932189804424495,0.01209262827787172,0.011118507265979405,-0.0445148433520062
2012-01-24,43304,20531,7100,8744,9696,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,152.3249969482422,0.021984112322187326,-952,-1.4451806475809477,13431,3.91798974871859,0.03134490238611714,0.096956317179979,0.011118507265979405,0.021007694156261802,-0.04455235161141091
2012-01-31,44705,21110,6915,8700,10245,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,155.52499389648438,0.03455989262945979,-1545,-1.3693885091446518,14195,1.7642711989654534,0.03130113486408023,0.027261373773416593,0.021007694156261802,-0.0033756239645558184,-0.044190949926767184
2012-02-07,47757,21809,6916,9035,10924,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,155.0,0.03955441087170467,-1889,-0.7694888714908847,14893,1.561346605525109,0.05080414850443409,0.024369016536118365,-0.0033756239645558184,0.008064516129032251,-0.043157730297851596
2012-02-14,50591,22593,7476,9394,11215,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,156.25,0.0359945444841968,-1821,0.14238750340264253,15117,0.4690411876792931,0.03153961861322723,0.04469719644816921,0.008064516129032251,0.015040039062500066,-0.04212629297478877
2012-02-21,54748,24430,8121,9568,12024,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,158.60000610351562,0.044860086213195004,-2456,-1.2551639619695203,16309,2.3561503034136506,0.045526120785476104,0.07624957758594206,0.015040039062500066,-0.017969772975011566,-0.0408261944565356
2012-02-28,56207,25283,8149,9860,12701,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,155.75,0.05054530574483605,-2841,-0.7032220355081464,17134,1.5069043618031708,0.04295022383759585,0.026351998085666427,-0.017969772975011566,-0.0102729123821228,-0.039341277064202526
2012-03-06,55124,25290,7893,10777,12586,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,154.14999389648438,0.03281692184892243,-1809,1.8360702403615208,17397,0.4679132492394186,0.04417240936523563,0.00792574511044812,-0.0102729123821228,0.008919883583799137,-0.03823504967776735
2012-03-13,53578,22826,7645,10794,12289,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,155.52499389648438,0.0279032438687521,-1495,0.5696248458021914,15181,-4.020027574196358,0.013603084521076116,0.0890026582652358,0.008919883583799137,-0.01800345862628605,-0.03766141884152667
2012-03-20,50777,20626,6659,10510,11810,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,152.72500610351562,0.025602142702404632,-1300,0.36395535480981,13967,-2.2658553884056887,0.03418458781362007,0.11676745464540957,-0.01800345862628605,0.007202427898290509,-0.037064032241871166
2012-03-27,49535,20138,6315,9525,11316,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,153.8249969482422,0.03615625315433532,-1791,-0.966973235913898,13823,-0.2835929653189436,0.07096588455448395,0.03145200922390655,0.007202427898290509,-0.02974157021944579,-0.03649887187429769
2012-04-03,41355,16309,5246,8734,9785,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,149.25,0.025414097448917906,-1051,1.493893206823458,11063,-5.571817906530736,0.1253847399967601,0.2272326606355834,-0.02974157021944579,-0.014572884768896621,-0.03592946876588821
2012-04-10,40562,13922,5673,11434,9924,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,147.0749969482422,-0.03722696119520734,1510,6.192721557248217,8249,-6.804497642364889,0.13292443112650998,0.14360806328144934,-0.014572884768896621,0.029066865503848183,-0.03646961327918204
2012-04-17,40413,14693,7453,12601,9707,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,151.35000610351562,-0.07161062034493851,2894,3.4120605492825797,7240,-2.487549923573788,0.06204052357898512,0.1151901020500316,0.029066865503848183,-0.019491325325838416,-0.03775243829253163
2012-04-24,41099,14215,8549,13320,9227,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,148.39999389648438,-0.09958879778096791,4093,2.9668670972211912,5666,-3.8947863311310718,0.0531778063600479,0.06914426287120014,-0.019491325325838416,0.011960978627206575,-0.03937728732855023
2012-05-01,40940,14498,9798,13560,9277,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,150.1750030517578,-0.10461651196873474,4283,0.4622983527579746,4700,-2.350422151390545,0.012698690721198056,0.0630556470200856,0.011960978627206575,0.007990657059141926,-0.04067694366943722
2012-05-08,42006,16168,10339,13554,9432,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,151.375,-0.09812883873732324,4122,-0.39325842696629215,5829,2.757694186614558,0.007004263464717654,0.08341192892443505,0.007990657059141926,-0.012881895611839389,-0.04126644263045319
2012-05-15,40454,16177,10456,12483,9178,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,149.4250030517578,-0.08169773075592031,3305,-1.9449602437746987,5721,-0.2571061276960434,0.06116984442084853,0.004730972853227199,-0.012881895611839389,0.02074613204895015,-0.04156602615793437
2012-05-22,41583,16839,10748,12426,9381,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,152.52499389648438,-0.07322703989611139,3045,-0.6427052949028526,6091,0.914619073515598,0.011922777089925254,0.03458150578170877,0.02074613204895015,0.0331093476731108,-0.041510140098423014
2012-05-29,38874,14658,9057,11962,9042,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,157.5749969482422,-0.07511447239800381,2920,-0.30060361205300246,5601,-1.1783661592477694,0.0382308131784422,0.16327219059666878,0.0331093476731108,0.010153933901335677,-0.040687979223169135
2012-06-05,38923,14153,8520,11980,9105,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,159.1750030517578,-0.07386378233949079,2875,-0.11575860472295109,5633,0.08231723002520966,0.0038415935499170025,0.045957747100074976,0.010153933901335677,0.012407669589202808,-0.03955737169828969
2012-06-12,40123,14911,7796,11644,9207,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,161.14999389648438,-0.060738229942925506,2437,-1.1252986665981555,7115,3.8075174061608816,0.02100618675363292,0.06526621746597966,0.012407669589202808,-0.046850686186302504,-0.038129383189964575
2012-06-19,36913,12169,7445,11257,8672,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,153.60000610351562,-0.07002952889226018,2585,0.36886573785609256,4724,-5.95917553522917,0.04626423804505996,0.15769348424594679,-0.046850686186302504,-0.03841151641164153,-0.03651633386385833
2012-06-26,36040,10343,8130,11840,7361,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,147.6999969482422,-0.1242785793562708,4479,5.130983664291713,2213,-6.802481510578929,0.0986406957970939,0.13592811129756943,-0.03841151641164153,-0.0020311649150740463,-0.03654185071070206
2012-07-03,36145,9681,8941,12840,6525,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,147.39999389648438,-0.1747129616821137,6315,5.09433962264151,740,-4.087125416204217,0.09481022463206816,0.07909998926001503,-0.0020311649150740463,-0.02747617341024422,-0.038318181314202
2012-07-10,36446,10226,9113,12706,6395,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,143.35000610351562,-0.1731602919387587,6311,-0.011066537557061834,1113,1.031954627196016,0.013821265902308779,0.03707533998655566,-0.02747617341024422,-0.06382984838288774,-0.040299576436728185
2012-07-17,37391,9350,9636,14320,5678,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,134.1999969482422,-0.23112513706506913,8642,6.395763595456291,-286,-3.8385556714042695,0.11656165616561656,0.07368587380174865,-0.06382984838288774,0.025894233849020454,-0.04357978286857656
2012-07-24,35857,8745,10285,14579,5146,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,137.6750030517578,-0.2630727612460607,9433,2.115482335321334,-1540,-3.353748228183253,0.040101394169835235,0.06589595375722543,0.025894233849020454,0.006900286378675791,-0.04745587616710179
