,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,LB_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2010-09-07,8341,3548,4230,2764,2237,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,210.0,-0.06318187267713703,527,2.739884393063584,-682,-3.6994219653179194,0.047390521895620874,0.04602725636410388,0.02689486552567244,0.032380966913132525,0.1826805570583589
2010-09-14,8541,3970,3669,2331,2923,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,216.8000030517578,0.06931272684697343,-592,-13.41565759501259,301,11.78515765495744,0.21298058622002283,0.12868176462887812,0.032380966913132525,0.07011068604373327,0.1837875424211655
2010-09-21,8740,3877,3618,2350,2906,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,232.0,0.06361556064073226,-556,0.42149631190727077,259,-0.49174569722514927,0.00684931506849315,0.019212808539026016,0.07011068604373327,-0.016810318519329348,0.18495654522940883
2010-09-28,9399,4003,3032,2448,3727,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,228.1000061035156,0.13607830620278752,-1279,-8.272311212814646,971,8.14645308924485,0.1488259109311741,0.10120824449182658,-0.016810318519329348,-0.049539687634333696,0.18705830744575988
2010-10-05,9494,3822,3026,2698,3766,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,216.8000030517578,0.11249210027385717,-1068,2.2449196723055644,796,-1.8619002021491649,0.04470915841584158,0.027307242990654207,-0.049539687634333696,0.12546123877013327,0.18901134213193416
2010-10-12,10056,3954,3347,3019,4094,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,244.0,0.10690135242641209,-1075,-0.07373077733305244,607,-1.9907309879924162,0.09124138900604527,0.062046295028078347,0.12546123877013327,-0.0233606432305008,0.19058660555703846
2010-10-19,9891,4115,2713,2885,4694,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,238.3000030517578,0.18289353958143767,-1809,-7.2991249005568815,1402,7.905727923627685,0.09684654967673835,0.11643233743409491,-0.0233606432305008,-0.0004196647177293622,0.19490899459738606
2010-10-26,9353,4000,2505,2582,4572,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,238.1999969482422,0.2127659574468085,-1990,-1.8299464159336771,1495,0.9402487109493479,0.059407324573665085,0.04965411222136818,-0.0004196647177293622,0.11670866250178169,0.1998057938161512
2010-11-02,9917,4113,1822,2421,5111,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,266.0,0.27125138650801656,-2690,-7.484229658932963,2291,8.51063829787234,0.09293680297397769,0.1341196293176074,0.11670866250178169,-0.02819548872180455,0.2058521813055896
2010-11-09,10137,4099,1718,2503,5541,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,258.5,0.2996941896024465,-3038,-3.509125743672482,2381,0.9075325199152969,0.06364992541024365,0.02028537046587588,-0.02819548872180455,0.002321106783426119,0.2109079142770727
2010-11-16,9578,4096,1606,2472,5213,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,259.1000061035156,0.28617665483399457,-2741,2.929860905593371,2490,1.0752688172043012,0.04671437865972674,0.020168361978253245,0.002321106783426119,-0.025086838467318073,0.21320255346352368
2010-11-23,9104,4005,1625,2492,4914,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,252.6000061035156,0.26603690685413006,-2422,3.330549175193151,2380,-1.1484652328252245,0.04307318390494194,0.019538188277087035,-0.025086838467318073,-0.022169461473491414,0.2142517593917691
2010-11-30,8483,3967,2121,2337,4340,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,247.0,0.23611929741836615,-2003,4.602372583479789,1846,-5.865553602811951,0.10918076980679946,0.08771353482260184,-0.022169461473491414,0.010121457489878471,0.21344362626731858
2010-12-07,9343,4073,2706,2459,4097,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,249.5,0.17531842020764207,-1638,4.302723093245314,1367,-5.646587292231522,0.05567419158023185,0.10193243841274524,0.010121457489878471,0.08456916273954151,0.21050820744429294
2010-12-14,9278,4081,2463,2607,4557,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,270.6000061035156,0.2101746065962492,-1950,-3.3393984801455634,1618,2.6865032644760785,0.08486878838637632,0.03835574572127139,0.08456916273954151,0.1038433313736371,0.20778300200514854
2010-12-21,10133,4388,1612,2590,5860,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,298.70001220703125,0.32270798381525706,-3270,-14.227204138823021,2776,12.481138176331106,0.15621301775147928,0.193,0.1038433313736371,0.04620015811517231,0.20752836610965378
2010-12-28,11117,5104,1987,2732,6511,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,312.5,0.3399298371862913,-3779,-5.023191552353696,3117,3.365242277706503,0.08579465541490858,0.15385700183330983,0.04620015811517231,-0.02400000000000002,0.2086472507101429
2011-01-04,11783,5581,1965,2724,6991,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,305.0,0.36213188491895104,-4267,-4.389673473059279,3616,4.488621030853648,0.050231600617601645,0.06612774980121919,-0.02400000000000002,-0.06032784884093234,0.211184822827361
2011-01-11,11242,5378,1357,2626,7015,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,286.6000061035156,0.3904109589041096,-4389,-1.0353899685988288,4021,3.43715522362726,0.012654288974172803,0.12041573867854491,-0.06032784884093234,0.03663642629584429,0.2139823138245544
2011-01-18,11000,5184,1321,2448,6803,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,297.1000061035156,0.39590909090909093,-4355,0.3024372887386586,3863,-1.4054438711972959,0.042157604583288294,0.035357417371252885,0.03663642629584429,0.04678557257128202,0.21590891853197422
2011-01-25,11046,5025,1375,2504,6808,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,311.0,0.38964330979540107,-4304,0.4636363636363636,3650,-1.9363636363636365,0.006550687285223368,0.03328125,0.04678557257128202,0.015112579443830487,0.21779422976178037
2011-02-01,10363,5251,1392,2358,6866,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,315.70001220703125,0.43500916722956673,-4508,-1.8468223791417708,3859,1.8920876335325003,0.022116218560277536,0.03657985849766672,0.015112579443830487,-0.04371244148542208,0.2204508873716461
2011-02-08,10178,5077,1409,2524,6739,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,301.8999938964844,0.4141285124778935,-4215,2.827366592685516,3668,-1.843095628678954,0.031631220986721366,0.02944804193647857,-0.04371244148542208,0.04438553881216367,0.22204312221656292
2011-02-15,10607,5199,1397,2601,7005,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,315.29998779296875,0.4151975110775903,-4404,-1.8569463548830811,3802,1.3165651404991157,0.03570684988548824,0.02031534263189812,0.04438553881216367,-0.02632409804728142,0.22312922297188814
2011-02-22,10361,4738,1371,2713,6739,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,307.0,0.3885725316089181,-4026,3.5636843593853116,3367,-4.1010653342132555,0.03999153618281845,0.07971844819119332,-0.02632409804728142,-0.061889250814332275,0.2233217884926104
2011-03-01,9781,4481,1569,2864,5773,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,288.0,0.2974133524179532,-2909,10.780812662870378,2912,-4.391468005018821,0.12932731272432557,0.07520661157024794,-0.061889250814332275,0.04375002119276261,0.22217860190855585
2011-03-08,9534,4276,1362,2880,5657,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,300.6000061035156,0.29127333752884416,-2777,1.3495552601983438,2914,0.020447806972702178,0.015462106126273866,0.07307555870876198,0.04375002119276261,-0.06852962636475046,0.22052518176806968
2011-03-15,9065,4191,1474,2747,5367,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,280.0,0.28902371759514617,-2620,1.6467379903503252,2717,-2.066289070694357,0.052132117328074934,0.03477493380406002,-0.06852962636475046,0.12678571428571428,0.2189764870480573
2011-03-22,9429,4405,1486,2601,5518,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,315.5,0.3093647258457949,-2917,-3.2763375620518476,2919,2.2283507997793714,0.036580859711787164,0.038363605499915125,0.12678571428571428,-0.03137874452134504,0.2178994528097794
2011-03-29,9748,4470,1614,2769,5677,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,305.6000061035156,0.29831760361099713,-2908,0.09545020680878143,2856,-0.6681514476614699,0.03871655221406583,0.03172255095332018,-0.03137874452134504,-0.04417539178787566,0.21631194648688667
2011-04-05,10112,4642,2183,2814,5231,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,292.1000061035156,0.2390229430379747,-2417,5.0369306524415265,2459,-4.072630283135002,0.061031696706028586,0.10857142857142857,-0.04417539178787566,-0.1749401062504825,0.21298584077419774
2011-04-12,9967,4125,2732,3189,4520,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,241.0,0.13354068425805157,-1331,10.739715189873419,1393,-10.541930379746836,0.14087430276300428,0.15546157211608574,-0.1749401062504825,0.012448132780082943,0.20729482154434245
2011-04-19,9708,3907,3414,3311,3682,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,244.0,0.03821590440873506,-371,9.631784890137455,493,-9.029798334503862,0.13728013728013727,0.12293402540636525,0.012448132780082943,-0.05491800777247702,0.19950973778345807
2011-04-26,9335,3998,3686,3085,3377,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,230.6000061035156,0.031280128548473486,-292,0.8137618459002883,312,-1.8644416975690155,0.08217270194986072,0.04724102030192608,-0.05491800777247702,0.036426685490691835,0.19165287428765052
2011-05-03,10000,4262,4101,3541,3457,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,239.0,-0.0084,84,4.02785216925549,161,-1.6175682913765401,0.07659331237496428,0.08119096018175297,0.036426685490691835,-0.06108789164650874,0.18314560098244334
2011-05-10,9862,4389,4367,3284,3041,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,224.3999938964844,-0.024640032447779354,243,1.59,22,-1.39,0.10640316205533597,0.04488350845134765,-0.06108789164650874,-0.008466996203934207,0.1747915556572501
2011-05-17,9966,4413,4999,3209,2558,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,222.5,-0.06532209512341963,651,4.1370918677752995,-586,-6.165078077469073,0.0967574128663083,0.06969825754356142,-0.008466996203934207,-0.004494382022471877,0.16853955055430106
2011-05-24,10302,4485,4997,3106,2485,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,221.5,-0.06027955736750146,621,-0.30102347983142685,-512,0.7425245835841863,0.031479162940439995,0.007804260704492723,-0.004494382022471877,0.09932279909706554,0.16348411275889355
2011-05-31,10823,4440,4846,3297,2859,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,243.5,-0.040469370784440545,438,-1.7763541059988353,-406,1.02892642205397,0.09178037686809616,0.021107042860219687,0.09932279909706554,-0.061601642710472304,0.15984306421423028
2011-06-07,11067,4203,4872,3468,2869,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,228.5,-0.054124875756754315,599,1.4875727617111707,-669,-2.430010163540608,0.02856241123560044,0.028980716253443527,-0.061601642710472304,-0.021444174601682242,0.15704562101369485
2011-06-14,10183,4194,5129,3070,2344,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,223.6000061035156,-0.0712952960817048,726,1.1475557965121532,-935,-2.403542061986085,0.17048393055042482,0.02853158854445994,-0.021444174601682242,0.03935593717691965,0.15414817566634367
2011-06-21,10168,4081,4912,3073,2205,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,232.3999938964844,-0.08536585365853659,868,1.3944809977413337,-831,1.0213100265147794,0.026904130352406214,0.036695207383520514,0.03935593717691965,-0.01635106666423325,0.1514840880581041
2011-06-28,9690,3964,4747,3091,1990,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,228.6000061035156,-0.11362229102167183,1101,2.291502753737215,-783,0.47206923682140045,0.04585711474119268,0.03237286189874871,-0.01635106666423325,0.050306210380381744,0.14868834821666496
2011-07-05,9214,3903,4554,2964,2282,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,240.1000061035156,-0.07401779900151943,682,-4.3240454076367385,-651,1.3622291021671828,0.07987037743042318,0.030034291119782428,0.050306210380381744,0.0366513434788287,0.14666484125032883
2011-07-12,8835,3925,3897,2847,2579,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,248.8999938964844,-0.030333899264289758,268,-4.49316257868461,28,7.36922075103104,0.07629929966826392,0.08680644336486833,0.0366513434788287,0.06749706196270067,0.14583726807358052
2011-07-19,8902,3826,3821,2868,2506,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,265.70001220703125,-0.04066501909683217,362,1.0639501980758348,5,-0.26032823995472554,0.017491626349088202,0.022884791421472473,0.06749706196270067,-0.036507383369907664,0.1451824973095025
2011-07-26,9463,3822,3847,2998,2493,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,256.0,-0.05336574025150587,505,1.6063805886317684,-25,-0.33700292069197935,0.026042615188490256,0.003911852914330421,-0.036507383369907664,-0.107421875,0.1441761521581499
2011-08-02,10693,3846,4155,3349,2693,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,228.5,-0.06134854577761152,656,1.595688470886611,-309,-3.0011624220648843,0.09119496855345911,0.04149481314835646,-0.107421875,-0.021006577907036417,0.14285619807780353
2011-08-09,11029,4158,4907,3326,2002,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,223.6999969482422,-0.1200471484268746,1324,6.247077527354343,-749,-4.1148414850837,0.134009009009009,0.11737451737451737,-0.021006577907036417,0.025927595578375318,0.14075810604694386
2011-08-16,9592,4141,4975,3101,1747,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,229.5,-0.14115929941618016,1354,0.27201015504578835,-834,-0.7706954392964004,0.09900990099009901,0.00932426502852128,0.025927595578375318,-0.050108932461873645,0.13924139678202663
2011-08-23,9676,4139,5018,2999,1670,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,218.0,-0.13735014468788756,1329,-0.2606338615512927,-879,-0.4691409507923269,0.03833797387020775,0.004914273233591788,-0.050108932461873645,0.06697250506199826,0.13714248727331835
2011-08-30,9506,3971,4914,3115,1760,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,232.6000061035156,-0.14254155270355565,1355,0.2687060768912774,-943,-0.6614303431169904,0.042256410256410255,0.030613393359594822,0.06697250506199826,0.08985379771307112,0.13504603455903252
2011-09-06,9445,3997,4014,3161,2310,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,253.5,-0.09010058231868713,851,-5.3019145802650955,-17,9.741216074058489,0.10893803692195211,0.11559106228935213,0.08985379771307112,-0.04654833550989279,0.1345283670659258
2011-09-13,9690,3973,2860,3018,3320,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,241.6999969482422,0.031166150670794635,-302,-12.207517204870303,1113,11.964002117522499,0.18191858630482802,0.1723986535928582,-0.04654833550989279,0.013653302000100842,0.13379477906253773
2011-09-20,9178,3933,2852,2894,3017,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,245.0,0.013401612551754195,-123,1.8472652218782248,1081,-0.3302373581011352,0.07223819996616478,0.00707442888725129,0.013653302000100842,-0.07020406917649868,0.13282912621467277
2011-09-27,9364,3870,3428,2855,2620,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,227.8000030517578,-0.02509611277231952,235,3.9006319459577248,442,-6.962301154935716,0.07963470319634704,0.08755823513291312,-0.07020406917649868,-0.052677786827217576,0.12972961815745918
2011-10-04,10856,4208,4545,3224,2427,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,215.8000030517578,-0.07341562269712601,797,6.001708671507902,-337,-8.319094404100811,0.09945142452663246,0.16622872158117216,-0.052677786827217576,0.04494901209948421,0.12615446963878643
2011-10-11,10714,4210,4926,3287,2203,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,225.5,-0.10117603136083629,1084,2.6436993367722916,-716,-3.491156963890936,0.052276867030965395,0.041922066549912436,0.04494901209948421,0.014190673828125,0.12215298148903164
2011-10-18,10275,4086,4896,3451,2249,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,228.6999969482422,-0.11698296836982969,1202,1.1013627030054134,-810,-0.877356729512787,0.03684210526315789,0.017145401914940992,0.014190673828125,-0.03498032403476814,0.11638612556689189
2011-10-25,9945,4270,4962,3019,2040,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,220.6999969482422,-0.09844142785319256,979,-2.170316301703163,-692,1.1484184914841848,0.12670488238782368,0.027079722703639515,-0.03498032403476814,0.0009061937064236414,0.11040136815727648
2011-11-01,9588,4052,4733,2984,2030,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,220.8999938964844,-0.09949937421777222,954,-0.2513826043237808,-681,0.11060834590246355,0.008974870362983646,0.050882185543540126,0.0009061937064236414,-0.01312808500050644,0.10327154583562671
2011-11-08,9588,3985,4629,2930,2062,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,218.0,-0.09052982895285774,868,-0.8969545264914477,-644,0.38589904046725076,0.017227564102564104,0.01985140469003947,-0.01312808500050644,0.007339477539062278,0.09576723778648624
2011-11-15,9343,4089,4920,2888,1693,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,219.6000061035156,-0.12790324306967785,1195,3.410513141426783,-831,-1.950354609929078,0.08971840209561231,0.04384504384504385,0.007339477539062278,0.10018214657803592,0.08780416282680024
2011-11-22,9526,3757,4279,2832,2265,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,241.6000061035156,-0.0595213100986773,567,-6.721609761318634,-522,3.307288879374933,0.12320973121443987,0.1210801393728223,0.10018214657803592,-0.0769867782848741,0.08154342788540009
2011-11-29,10219,3707,4557,3130,2306,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,223.0,-0.08063411292690087,824,2.697879487717825,-850,-3.443208062145706,0.06236203090507726,0.03969022265246854,-0.0769867782848741,0.03139013452914807,0.0754520161479911
2011-12-06,12366,3964,4903,3622,2408,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,230.0,-0.09817240821607634,1214,3.8164203933848713,-939,-0.8709267051570604,0.09850746268656717,0.06800496221946543,0.03139013452914807,-0.0017391038977582207,0.07019257713984267
2011-12-13,11183,3830,5055,3481,2145,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,229.6000061035156,-0.11946704819815791,1336,0.9865760957464014,-1225,-2.312793142487466,0.07180945609669392,0.032189082723691614,-0.0017391038977582207,0.06707314236542872,0.06385331454764254
2011-12-20,10051,3721,5243,3383,1944,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,245.0,-0.14316983384737836,1439,0.9210408655995708,-1522,-2.655816864884199,0.056129153369626435,0.03313253012048193,0.06707314236542872,0.007346951231664622,0.05489412574643801
2011-12-27,9559,3529,4838,3130,1818,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,246.8000030517578,-0.13725285071660215,1312,-1.263555865088051,-1309,2.119192120187046,0.07659660468876314,0.07135173897454285,0.007346951231664622,0.017017815625234745,0.0457175355944593
2012-01-03,8658,3515,3681,2501,2327,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,251.0,-0.020097020097020097,174,-11.905010984412595,-166,11.957317711057643,0.23570836785418392,0.16272929405225126,0.017017815625234745,-0.004382494436317108,0.03836697972876754
2012-01-10,8781,3511,3981,2574,2301,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,249.8999938964844,-0.031089853091902972,273,1.1434511434511436,-470,-3.511203511203511,0.020307692307692308,0.0405766150560598,-0.004382494436317108,-0.03161262140629262,0.030261194882690377
2012-01-17,9111,3792,4481,2690,2108,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,242.0,-0.0638788277905828,582,3.5189613939186883,-689,-2.494021182097711,0.06440183409754065,0.09440348120391635,-0.03161262140629262,-0.027685937802653715,0.02141911952308127
2012-01-24,9643,3959,4796,2617,1902,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,235.3000030517578,-0.07414704967333817,715,1.4597738996817033,-837,-1.6244100537811434,0.06173932285903961,0.05505425471159338,-0.027685937802653715,0.05482360275892906,0.012500074148682436
2012-01-31,10079,3781,4989,2727,1963,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,248.1999969482422,-0.07580117075106657,764,0.5081406201389609,-1208,-3.847350409623561,0.03646055437100213,0.04230330672748005,0.05482360275892906,0.08541497666763909,0.0026767984182856416
2012-02-07,9867,3765,3455,2681,3020,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,269.3999938964844,0.034356947400425664,-339,-10.94354598670503,310,15.061017958130767,0.1934748289773724,0.2146814404432133,0.08541497666763909,-0.011135857713318043,-0.0046265009101272014
2012-02-14,10035,3863,3123,2691,3383,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,266.3999938964844,0.0689586447433981,-692,-3.5775818384514038,740,4.35796087970001,0.061409285479091205,0.06155167477812768,-0.011135857713318043,-0.024774798253487162,-0.011284940647323206
2012-02-21,10004,4157,3269,2729,3294,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,259.79998779296875,0.05647740903638544,-565,1.2655705032386646,888,1.474838066766318,0.021085837622447284,0.059251279288984646,-0.024774798253487162,0.030408101559873613,-0.017671385312179603
2012-02-28,10457,4237,3357,2671,3717,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,267.70001220703125,0.10002868891651526,-1046,-4.808076769292283,880,-0.07996801279488205,0.07529743268628679,0.022122728469844616,0.030408101559873613,0.0029883741370548833,-0.021467244225668793
2012-03-06,10377,4154,3346,2590,3562,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,268.5,0.09366869037294015,-972,0.7076599407095725,808,-0.6885339963660706,0.03836150845253576,0.012533333333333334,0.0029883741370548833,0.011173184357541999,-0.025267333594051564
2012-03-13,10043,4034,3220,2594,3589,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,271.5,0.09907398187792492,-995,-0.22164402042979667,814,0.057820179242555655,0.005013747371825974,0.03391232423490488,0.011173184357541999,-0.026151035372064868,-0.02892021312707505
2012-03-20,10347,4107,3132,2628,3683,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,264.3999938964844,0.10196192132985406,-1055,-0.5974310465000499,975,1.6031066414418003,0.020282047219141182,0.022240640972510016,-0.026151035372064868,-0.01928897965675569,-0.03290872859853545
2012-03-27,9664,4161,3651,2865,3258,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,259.29998779296875,0.040666390728476824,-393,6.397989755484682,510,-4.4940562481878805,0.10811693614241386,0.07334869431643626,-0.01928897965675569,-0.0019282685057402382,-0.037863559615507
2012-04-03,10658,4362,4160,3075,3129,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,258.79998779296875,0.005066616626008632,-54,3.5078642384105962,202,-3.1870860927152322,0.054642166344294,0.08331377610889462,-0.0019282685057402382,0.012751230549465031,-0.04236271973881403
2012-04-10,10472,4285,4159,3025,3017,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,262.1000061035156,-0.0007639419404125286,8,0.5817226496528429,126,-0.7130793769938075,0.026812313803376366,0.009237328280435813,0.012751230549465031,-0.00648612044045449,-0.04494550101186142
2012-04-17,9919,4321,4327,3073,2907,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,260.3999938964844,-0.01673555801996169,166,1.5087853323147442,-6,-1.2605042016806722,0.026421404682274247,0.02358926919518964,-0.00648612044045449,0.06528417971759981,-0.04600225990472097
2012-04-24,9356,4177,3976,2824,3191,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,277.3999938964844,0.03922616502778965,-367,-5.373525557011796,201,2.0869039217663072,0.0886118038237739,0.06071384766343677,0.06528417971759981,0.036409539746726116,-0.04584945151088796
2012-05-01,8927,3731,3321,2789,3401,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,287.5,0.06855606586759269,-612,-2.618640444634459,410,2.233860624198375,0.0395799676898223,0.1561259217243335,0.036409539746726116,0.007304369055706417,-0.04436952716728042
2012-05-08,8996,3605,3402,2923,3335,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,289.6000061035156,0.04579813250333482,-412,2.240394309398454,203,-2.3188081102274003,0.03195909236177692,0.029541886684743827,0.007304369055706417,0.00966846593217241,-0.043014947072066684
2012-05-15,9217,3568,3078,2741,3395,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,292.3999938964844,0.07095584246501031,-654,-2.6900844819919967,490,3.190306803023566,0.0394393741851369,0.05431838699969907,0.00966846593217241,-0.03043773625944446,-0.04039421750305842
2012-05-22,9633,3835,3314,2667,3542,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,283.5,0.09083359285788435,-875,-2.3977433004231314,521,0.33633503309102747,0.03559349331615397,0.07035949083787943,-0.03043773625944446,0.029276852885251392,-0.03748819538333946
2012-05-29,9600,3960,3348,2578,3706,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,291.79998779296875,0.1175,-1128,-2.6263884563479705,612,0.9446693657219973,0.04026098026734564,0.02175697865353038,0.029276852885251392,-0.04146667612105037,-0.034450322868254064
2012-06-05,8589,3444,2731,2280,3533,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,279.70001220703125,0.1458842705786471,-1253,-1.3020833333333335,713,1.0520833333333333,0.08102528814725615,0.18348178137651822,-0.04146667612105037,0.01215585894922211,-0.030603993131034807
2012-06-12,8290,3310,2709,2172,3347,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,283.1000061035156,0.14173703256936068,-1175,0.9081383164512749,601,-1.3039934800325998,0.05327052002174307,0.02591792656587473,0.01215585894922211,-0.03532320658567378,-0.026507217580052776
